"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","74","2","Outputs","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","79","2","Postconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","84","2","Axis Mapping","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_pipeline_template.md","89","2","References","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","15","1","Workbundle: <workbundle_title>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","17","2","Purpose","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","21","2","Scope","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","26","2","Contents","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","33","2","Execution Strategy","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","48","2","Authority Source","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","54","2","CSCC Preflight","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","61","2","Status","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","69","2","Maintenance","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","74","2","Axis Mapping","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workbundle_readme_template.md","79","2","References","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","22","1","Workprogram Pipeline: <program_title>","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","24","2","Purpose","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","28","2","Authority Source","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","34","2","Inputs","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","40","2","Preconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","46","2","CSCC Preflight","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","53","2","Spine/Pipeline Sync Stamp","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","59","2","Ordered Execution Queue","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","65","2","Manual Gates (If Any)","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","74","2","Validation Commands","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","81","2","Outputs","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"01_Resources/templates/workflows/workprogram_pipeline_template.md","86","2","Postconditions","template","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
